disruption_id,route_id,disaster_event_id,disruption_type,start_date,duration_hours,severity,detour_available,detour_extra_km,detour_extra_hrs,affected_supplier_count,estimated_supply_delay_days
1dab250f-4ca7-42ff-838a-2eb266f22a63,43005435-ae9d-488b-b062-1587ea81faa3,6f8691df-1bf6-416e-a15f-d0b82bf8d64f,curfew,2023-02-06,18.0,2,True,52.2,2.5,7,2.1
e9aab4f2-77d0-4955-aa91-91eb82d6857f,cbb75950-286a-42a4-8f66-6784ddcb9a16,e6d8e491-69ad-4969-b8b5-de53d417b1dc,road_blocked,2025-03-11,33.2,2,True,48.2,3.0,7,3.0
7f9d87b5-7820-417e-ab22-689176cb66b9,6f50f0f3-f87f-469b-ad25-3d56dd0caa7c,e6d8e491-69ad-4969-b8b5-de53d417b1dc,curfew,2025-03-11,39.0,2,False,,,7,2.9
266cbe0a-eab0-4518-9c1d-5c4539a7d868,f9ad5865-32a0-4fbf-a260-7eb2465781c3,e6d8e491-69ad-4969-b8b5-de53d417b1dc,landslide,2025-03-11,66.5,2,False,24.8,2.2,7,4.4
224086be-b68f-40d9-81ba-4c566683d097,d3b304f0-607a-422b-bd5a-e2b92c1dbffe,e6d8e491-69ad-4969-b8b5-de53d417b1dc,road_blocked,2025-03-11,40.1,2,False,,1.0,7,2.7
90c5914e-9496-43e6-9995-acf93af004c0,f0ec7835-ba66-492f-ae5f-7d83fea1dbda,6ab2ac3c-af40-4505-8a49-d1af22335a7e,road_blocked,2023-12-10,159.0,5,True,70.1,,4,8.6
a6dffd2a-ff4f-4514-aa54-5789c3626b06,342baded-62f3-4be7-8ffb-5bec034272ea,6ab2ac3c-af40-4505-8a49-d1af22335a7e,traffic_jam,2023-12-10,103.4,5,True,65.5,,4,5.0
2533967a-dfd2-41c8-bed7-bfbaf44cb767,8c5b2288-8501-4802-8c2a-06f409b9708e,6ab2ac3c-af40-4505-8a49-d1af22335a7e,bridge_damage,2023-12-10,90.5,5,True,,,5,5.6
1039fde9-5ae0-4810-9160-360ad2216e04,7684d768-5f94-4488-9bba-a533c24e9040,6ab2ac3c-af40-4505-8a49-d1af22335a7e,landslide,2023-12-10,126.3,5,False,,3.9,2,6.4
b96ba7a6-ee27-4288-82c1-c20cd0108195,5a09b98b-6038-409f-8a1b-c409e8dbe116,6ab2ac3c-af40-4505-8a49-d1af22335a7e,road_blocked,2023-12-10,177.2,5,True,,0.7,2,8.3
e361326e-85ec-4f31-a992-4090efbcf402,e76d1372-e9bd-45c3-b226-8cc998278492,6ab2ac3c-af40-4505-8a49-d1af22335a7e,vehicle_breakdown,2023-12-10,32.9,5,False,52.5,,7,2.6
0afb22d7-2eae-4cc9-b9e8-a1e4968b7d29,220c5baa-1bad-47b1-b3f9-f0449bffbc8c,6ab2ac3c-af40-4505-8a49-d1af22335a7e,vehicle_breakdown,2023-12-10,30.7,5,False,,2.4,2,1.9
452accb3-6d21-4c6e-9f89-88a219552967,a4c95b83-9b2d-4cb9-b289-d127b587b0eb,6ab2ac3c-af40-4505-8a49-d1af22335a7e,flood_submersion,2023-12-10,69.9,5,False,29.5,,3,4.0
68ba15d1-b9ac-4db2-becb-df61cadaefb7,a7d9642f-ab3b-44b5-a9ea-316938f81d76,6ab2ac3c-af40-4505-8a49-d1af22335a7e,vehicle_breakdown,2023-12-10,170.5,5,False,40.0,1.2,5,8.3
71797a2c-5131-4d08-847f-ccbe2a1febea,1d0e6f80-0c50-4d5a-afe7-59fbd399379e,94415668-29dd-4cec-ae17-054b85b762bf,traffic_jam,2024-05-10,29.6,1,True,23.0,3.2,4,2.3
9ad0e963-e97d-4be3-a1b4-05ffb91af659,10d3fe46-24a1-4e69-a8dc-18facc255b04,94415668-29dd-4cec-ae17-054b85b762bf,landslide,2024-05-10,22.5,1,True,,3.0,5,1.8
8d2744e8-4575-407b-a7d1-0ff662ca4c04,63e1b7e2-5f26-48ba-a47d-d3828026e97e,94415668-29dd-4cec-ae17-054b85b762bf,road_blocked,2024-05-10,17.9,1,True,53.2,1.1,6,1.4
068c2545-3471-4acf-b0d2-35c4c8a90d08,ffc47ffd-7df2-419b-a75c-97bf06ad2c93,94415668-29dd-4cec-ae17-054b85b762bf,bridge_damage,2024-05-10,32.6,1,True,22.3,,7,3.0
71f46f0d-fd32-4fae-9b89-3574d6971b89,8e8ea58c-5e00-4013-8f91-130a0e9516d4,1226ac78-740a-4393-a72f-10ef3edc0b8d,bridge_damage,2024-06-13,9.5,1,False,,3.4,5,1.8
500f5bc4-35ee-4db4-93ea-2c28027ead25,2689b560-9450-454b-bad6-43759cb12c71,1226ac78-740a-4393-a72f-10ef3edc0b8d,landslide,2024-06-13,20.9,1,True,23.2,,2,2.1
b82d3015-dda8-4b8e-af91-99a42640888d,ffc47ffd-7df2-419b-a75c-97bf06ad2c93,1226ac78-740a-4393-a72f-10ef3edc0b8d,landslide,2024-06-13,5.7,1,True,57.7,0.6,7,1.8
8bcca605-fb95-437c-876a-cc5eea6f2e18,265ba543-fdbd-447a-9125-6837a08a3365,1226ac78-740a-4393-a72f-10ef3edc0b8d,flood_submersion,2024-06-13,8.7,1,True,,2.0,1,1.4
2243b1fb-9ca1-4912-b803-00145b906bc2,1472170b-758c-4c76-845c-2263f435d070,1226ac78-740a-4393-a72f-10ef3edc0b8d,traffic_jam,2024-06-13,33.2,1,False,23.7,3.6,1,3.0
22709952-a4ca-4c08-b7e1-f104a1e941b5,cffb8bf6-fd2d-4a05-8c57-f3d05c6345b5,1226ac78-740a-4393-a72f-10ef3edc0b8d,traffic_jam,2024-06-13,23.8,1,True,,,3,2.1
be16aab2-f220-45aa-bdc5-3df711580b53,2edeb743-9bae-4be0-890c-3f7dff91a6ce,1226ac78-740a-4393-a72f-10ef3edc0b8d,traffic_jam,2024-06-13,17.7,1,True,28.7,,2,2.3
2e772234-ee2f-4e2b-b441-71d587f32541,95df8163-6aef-437f-b0e9-1d464a98df49,1226ac78-740a-4393-a72f-10ef3edc0b8d,vehicle_breakdown,2024-06-13,18.2,1,True,44.6,,2,2.6
17c74a95-9311-482d-974d-3f5ba187d29d,34f8aa97-8b26-49a6-b997-1af0ad0c7a40,56ea6a4f-8989-4315-b37b-6a0a3645bf78,flood_submersion,2020-04-09,57.8,2,True,74.3,,2,3.8
72645d5b-74ae-4cce-8e79-4e4ba498aa75,ff4b637a-19a2-4160-89fa-0e65e137f37f,56ea6a4f-8989-4315-b37b-6a0a3645bf78,road_blocked,2020-04-09,37.1,2,True,53.8,,7,3.3
8e184ee6-7fc4-4da5-b7ab-bded80c38394,edba3539-a98d-4efd-b128-a1ed35bc3c32,56ea6a4f-8989-4315-b37b-6a0a3645bf78,traffic_jam,2020-04-09,40.8,2,True,37.8,,7,3.0
807605ca-0bfc-4374-92e9-39d23a2d5715,f52b517a-7787-4632-96ef-9f2a8bd1c477,56ea6a4f-8989-4315-b37b-6a0a3645bf78,flood_submersion,2020-04-09,63.2,2,True,,,6,3.2
69a2828f-2543-4d62-b47c-d41b3ce67d53,9a78e319-6c84-4fd0-a7b8-4b655731f652,56ea6a4f-8989-4315-b37b-6a0a3645bf78,bridge_damage,2020-04-09,53.2,2,True,34.6,2.7,1,2.8
4a952b35-b0a8-47f8-9bc0-daa3b009483d,e186c29e-9d1f-449a-af68-c6c175acf448,56ea6a4f-8989-4315-b37b-6a0a3645bf78,landslide,2020-04-09,60.6,2,True,54.6,4.0,4,3.7
1ecb2631-07a6-47bc-9b61-21c7d80f7eea,8d993a1e-fce6-4b79-b50d-1a75689ec27d,56ea6a4f-8989-4315-b37b-6a0a3645bf78,landslide,2020-04-09,21.1,2,True,15.2,2.4,1,1.8
eec2240b-035c-4b39-a750-75785e431a95,2edeb743-9bae-4be0-890c-3f7dff91a6ce,946c550d-4e97-4105-9700-91f9bb646415,flood_submersion,2024-07-15,22.2,2,True,,1.5,3,2.3
2e44d306-919f-40cc-80b9-4d5c02fb2175,baab7860-e668-4e07-a837-3d8db9c6506a,946c550d-4e97-4105-9700-91f9bb646415,bridge_damage,2024-07-15,43.9,2,True,56.8,1.7,3,2.7
96998f92-9e7d-4fea-b9b1-266bfee3ce63,e820554d-969e-4981-81e7-eface0b7c380,946c550d-4e97-4105-9700-91f9bb646415,road_blocked,2024-07-15,61.1,2,True,50.0,3.3,3,3.5
96ded891-f569-4728-87e1-63f6a26160eb,38c81153-0376-44f1-a946-aa117851c7aa,946c550d-4e97-4105-9700-91f9bb646415,curfew,2024-07-15,46.9,2,False,,2.2,3,2.7
8a653401-bf84-4c4a-8ecf-989b66eff2da,2ba711a8-1b36-41e3-bbaa-6b48dc508909,946c550d-4e97-4105-9700-91f9bb646415,curfew,2024-07-15,71.2,2,False,44.9,1.3,5,4.4
0252210b-8c06-4923-a26f-dbb151d410b7,ee07f6e9-7da0-4e9f-9208-81efa63eed5f,946c550d-4e97-4105-9700-91f9bb646415,landslide,2024-07-15,23.0,2,False,,2.0,6,2.8
7556ff8d-d3ef-4181-9ac4-f2917c98d208,b792119a-a749-4581-a4db-0d490b604f9e,946c550d-4e97-4105-9700-91f9bb646415,road_blocked,2024-07-15,34.0,2,False,62.1,1.7,4,2.0
ef72f62a-c82f-4097-b5fc-bc135fcc8253,dbf0c335-c951-4531-b616-6fde13c276b6,946c550d-4e97-4105-9700-91f9bb646415,traffic_jam,2024-07-15,22.8,2,True,17.2,1.3,6,1.6
dbb45349-d51e-49ab-8792-adce54506829,9fffdacd-bfa7-4a3b-92ed-c2d422418c41,416b0840-bbf3-4624-b680-e15c09375378,bridge_damage,2021-01-12,7.0,1,False,17.6,1.8,2,1.6
e94eed64-36ec-4f58-8398-aec2a33c9c88,bc0ce8ee-0113-417e-b33e-c3cdd2f6dfd8,416b0840-bbf3-4624-b680-e15c09375378,bridge_damage,2021-01-12,26.5,1,True,68.4,3.3,7,2.0
8b30242f-950a-47f9-8985-985d20523e5d,cf4166e5-0da5-4afd-867a-a7413a04a269,416b0840-bbf3-4624-b680-e15c09375378,curfew,2021-01-12,14.1,1,True,78.7,3.8,5,1.4
14ce44a8-8a39-480c-98dd-ce658f85b86c,c8fe661f-54ef-4af7-87b5-7944af807c00,416b0840-bbf3-4624-b680-e15c09375378,vehicle_breakdown,2021-01-12,7.6,1,True,,3.3,6,2.1
95e21b7a-a781-4464-9927-058fe288ed50,52bab523-a21b-4f14-878c-93948a882031,416b0840-bbf3-4624-b680-e15c09375378,bridge_damage,2021-01-12,30.0,1,False,48.7,,4,2.6
b7857c99-8625-4458-8b8c-d3685be1c3a1,cdf1671c-acf2-48f8-b0a2-dc7c61862f78,4b93e2e8-c168-460e-b0e9-9e3c8a6025d1,flood_submersion,2025-05-11,25.1,1,True,,2.0,3,1.8
beae14e1-7f9a-4e64-8e1e-49c551b317a1,d974c884-00c0-449a-a01a-d2575b05700d,4b93e2e8-c168-460e-b0e9-9e3c8a6025d1,curfew,2025-05-11,31.4,1,False,,4.0,5,2.3
d62deff5-2286-49d0-bacb-3acec872598e,5f7b0dde-dbe2-4271-bfda-16955e733385,4b93e2e8-c168-460e-b0e9-9e3c8a6025d1,bridge_damage,2025-05-11,34.7,1,False,,1.4,3,2.5
127e621a-81bb-48d7-9f33-d95ae1fdd9b0,5824eb1f-5ce9-425e-8936-a68073a3fe2c,4b93e2e8-c168-460e-b0e9-9e3c8a6025d1,curfew,2025-05-11,31.5,1,True,,1.9,6,3.2
74e1ac41-c666-4a77-bf8d-beb0380703ee,480aa6f7-87dc-45c7-b97c-4c08e2d558c9,4b93e2e8-c168-460e-b0e9-9e3c8a6025d1,vehicle_breakdown,2025-05-11,14.4,1,True,23.3,,6,1.8
b90de74f-3487-41a0-a709-6b2d2e6b1e36,57e7e43c-f932-41f6-aecc-b228ff836490,4b93e2e8-c168-460e-b0e9-9e3c8a6025d1,road_blocked,2025-05-11,13.3,1,False,,3.7,2,1.4
49fb38fe-ae3d-413b-9207-3c5e3a0d6f07,21dd1085-2706-4b24-a9de-9e91f976e101,4c38b9b3-4f6c-4fcf-92e1-c630d997efa9,road_blocked,2019-12-19,17.8,2,False,74.5,1.9,7,2.5
3e58333c-e9be-4cc6-a307-374ce4adb592,a2a1787e-c30f-492b-8d95-647c76454a42,4c38b9b3-4f6c-4fcf-92e1-c630d997efa9,traffic_jam,2019-12-19,63.8,2,True,40.3,2.3,7,4.2
d796db6f-2345-4cde-9f2b-125f6c94263d,97d3d80c-1b96-43c5-a5db-458edb3514a4,4c38b9b3-4f6c-4fcf-92e1-c630d997efa9,curfew,2019-12-19,41.2,2,True,,,7,3.5
98bebcfc-d6bf-45ba-b553-79ee2939bbe5,d0e30a69-8336-495a-99f3-086950caf4bc,4c38b9b3-4f6c-4fcf-92e1-c630d997efa9,road_blocked,2019-12-19,63.3,2,True,,,3,4.2
2eab8b2d-8c53-44d3-87aa-eec3ef1ff232,f0efa2e4-0b6c-4cee-a795-f06e8d2f5748,4c38b9b3-4f6c-4fcf-92e1-c630d997efa9,bridge_damage,2019-12-19,9.9,2,True,,0.6,3,2.1
9c372729-ec20-4a7b-b091-20e7af23549a,1e9f68ae-113c-4f08-aa96-dc51f0ba955a,4c38b9b3-4f6c-4fcf-92e1-c630d997efa9,road_blocked,2019-12-19,39.2,2,False,68.4,3.4,1,3.4
80bee3e6-2f21-4350-8b46-81dc34c1c05b,ee07f6e9-7da0-4e9f-9208-81efa63eed5f,71a61d56-7481-412d-9213-a6c3c3ed486d,flood_submersion,2020-12-20,33.1,1,False,43.4,,3,3.0
9097299e-fb88-47b5-82ed-2a40b414cd36,2edeb743-9bae-4be0-890c-3f7dff91a6ce,71a61d56-7481-412d-9213-a6c3c3ed486d,road_blocked,2020-12-20,17.3,1,True,67.7,,7,1.7
c3a1c1ae-9c78-48e3-b4e9-a8e1d057db95,a6854fef-95de-4d15-8675-b449122e74de,71a61d56-7481-412d-9213-a6c3c3ed486d,bridge_damage,2020-12-20,12.1,1,True,,,3,1.7
7ceb73d7-1b9b-44f6-ae3b-46d05a162948,65ec3cc8-d38f-40c6-ad4a-9426449b269b,23e92992-ec25-486f-9dec-80d58a0552d4,landslide,2020-01-07,26.7,1,True,77.2,3.3,1,1.8
93585b17-37f3-4d36-9634-814bc0128f21,eda2ea6b-5b7c-432a-9bf5-03aa30d7e7f4,23e92992-ec25-486f-9dec-80d58a0552d4,curfew,2020-01-07,14.6,1,False,,,7,1.5
b8ad0f24-1b11-4afb-aeca-de9e8f521518,bd31f138-4979-4bc7-a91b-5fa2a4ea816b,23e92992-ec25-486f-9dec-80d58a0552d4,flood_submersion,2020-01-07,22.7,1,True,48.7,1.3,5,1.7
a521d22a-44b3-4fb8-bf74-e5b0219b7d07,92b4e59e-a268-4227-acd2-8af00964d748,23e92992-ec25-486f-9dec-80d58a0552d4,vehicle_breakdown,2020-01-07,15.1,1,False,,1.3,7,1.4
23ef0043-280c-4cd0-867a-f29eb13ac7fb,30dea45c-16fb-4140-a5a7-78b6d7dfde98,23e92992-ec25-486f-9dec-80d58a0552d4,vehicle_breakdown,2020-01-07,27.7,1,True,32.3,,6,2.4
ae623fba-8d03-47f4-8551-934408482c33,1472170b-758c-4c76-845c-2263f435d070,23e92992-ec25-486f-9dec-80d58a0552d4,road_blocked,2020-01-07,9.7,1,True,79.7,1.0,3,1.2
e2150050-26bf-4678-8e1f-f7a36a06be7e,10d3fe46-24a1-4e69-a8dc-18facc255b04,23e92992-ec25-486f-9dec-80d58a0552d4,landslide,2020-01-07,32.1,1,False,53.2,,4,2.2
9af7e473-1605-4229-b4c0-ba71246d7096,83ba4623-254e-4346-b7bd-938804088f42,23e92992-ec25-486f-9dec-80d58a0552d4,vehicle_breakdown,2020-01-07,24.0,1,True,50.8,3.0,5,2.6
6cbb2360-bf51-44eb-8b91-751077842121,1d0e6f80-0c50-4d5a-afe7-59fbd399379e,36e12872-57dd-4901-9b65-7835efba148f,road_blocked,2019-05-21,100.8,4,True,45.4,0.7,1,4.7
493ef96a-c59a-49e5-be7f-abef85ea8f28,8e8ea58c-5e00-4013-8f91-130a0e9516d4,36e12872-57dd-4901-9b65-7835efba148f,landslide,2019-05-21,65.9,4,True,79.2,,4,4.7
5b80f7c2-a6a9-438c-a0b5-29c8bd90f6da,77ec76ca-e813-4c4a-a690-5ca2db5f4efa,36e12872-57dd-4901-9b65-7835efba148f,curfew,2019-05-21,137.7,4,True,34.3,3.5,1,7.1
e5d2947f-2889-44b8-a270-e0e9de743dfd,ffc47ffd-7df2-419b-a75c-97bf06ad2c93,36e12872-57dd-4901-9b65-7835efba148f,landslide,2019-05-21,130.0,4,False,24.7,,7,7.0
ee5331fe-c36d-416e-91cf-6a8b8cd34511,e3e24ee3-5f33-4e04-9038-1fef5293568b,36e12872-57dd-4901-9b65-7835efba148f,landslide,2019-05-21,61.3,4,True,,,7,4.6
d5803d70-01be-40cf-bf19-bc2ed4b5d6cc,84c6bac5-53ee-45ed-aa7c-fd474062457f,36e12872-57dd-4901-9b65-7835efba148f,traffic_jam,2019-05-21,65.5,4,False,62.9,,4,4.5
d066896f-e52f-459e-a939-54c5925bae92,141720dd-a50e-4d32-9ca3-de4bab60afb7,ee855e6b-a42a-4481-b212-fc40891406d3,flood_submersion,2025-02-20,63.8,3,True,,2.4,3,3.8
5c469ae7-cbf9-4c64-91f0-4e7335346cf8,c9f38462-e51b-4b69-9355-28d7bda6a0a8,ee855e6b-a42a-4481-b212-fc40891406d3,vehicle_breakdown,2025-02-20,18.2,3,True,,2.7,2,1.6
1cbd5ad7-8a18-4bce-b823-8dd117aabaa0,0af63ca4-7540-4069-a738-0fe47ecb98c8,ee855e6b-a42a-4481-b212-fc40891406d3,traffic_jam,2025-02-20,38.9,3,True,,,4,2.7
a5b3981a-36de-45b8-8358-c47fe63c9cc1,3c9fbc1b-0dec-48d0-a1c9-b8ef4e286f7d,ee855e6b-a42a-4481-b212-fc40891406d3,vehicle_breakdown,2025-02-20,16.4,3,True,47.0,2.8,6,2.5
06bfd11e-4adb-4e05-ba00-5d4a00766d55,66c5c4f0-6056-4db7-aed8-6133cae02f20,ee855e6b-a42a-4481-b212-fc40891406d3,vehicle_breakdown,2025-02-20,52.4,3,True,,0.8,3,2.9
7e1a4ecc-5385-4215-a44e-4b82b81dfa27,400e8580-e3a6-4969-b3b1-50ec3ea6dc41,ee855e6b-a42a-4481-b212-fc40891406d3,traffic_jam,2025-02-20,80.6,3,True,20.3,1.9,3,4.4
6a15fcf9-bec9-4b68-85b4-b1c0002c4b1c,3046047f-0c25-4a14-9803-0ed37908fe7c,ee855e6b-a42a-4481-b212-fc40891406d3,flood_submersion,2025-02-20,60.3,3,False,54.7,1.2,4,3.9
29bac21b-55c3-4d7a-919d-4d183bb82f86,b36c1d9b-71b6-46d2-8b9d-9c377a40b77c,ee855e6b-a42a-4481-b212-fc40891406d3,landslide,2025-02-20,27.2,3,False,52.8,,2,1.8
3c444e05-3845-4869-80e1-41bc745bcfdc,1b148bda-b038-4942-9c85-97da8dbae51f,ee855e6b-a42a-4481-b212-fc40891406d3,vehicle_breakdown,2025-02-20,97.6,3,True,34.2,2.3,3,5.8
8abb1a6b-06aa-405a-abd4-a9282de5e457,3ee4a3b2-94a4-4692-8f36-bc0f7ec578d0,ee855e6b-a42a-4481-b212-fc40891406d3,vehicle_breakdown,2025-02-20,81.1,3,True,,,5,4.8
8638b8ef-8928-4dc4-810d-d7e91b731714,53543b22-49db-46dd-a7ca-4793f8c22841,d284ffee-c857-4715-99e2-2e37ddb55024,vehicle_breakdown,2019-02-17,55.4,4,False,,,7,2.9
72909705-f0eb-493e-928c-d4ec56c5a8c7,15146eba-3b5e-46c0-8005-8692b482966b,d284ffee-c857-4715-99e2-2e37ddb55024,vehicle_breakdown,2019-02-17,32.2,4,True,49.2,1.1,4,2.1
66485871-57f0-4a93-b5fc-9a2768f418b8,039137cd-ceac-46d7-bd1e-5d6478386a4a,4339e725-41fc-465d-a1ce-740114715493,curfew,2020-12-06,68.3,5,True,31.1,3.4,2,3.8
05864b85-be89-4cff-bfeb-d78f58c2a311,85b2bfa5-d2db-4210-94cc-1e15dce4b5c7,4339e725-41fc-465d-a1ce-740114715493,landslide,2020-12-06,48.0,5,True,73.6,,2,3.3
2cf0761e-06dd-436a-a134-7aa8af123881,e0bcb37a-814d-4da9-a068-b047b89cec7b,4339e725-41fc-465d-a1ce-740114715493,landslide,2020-12-06,60.7,5,True,68.6,,4,3.5
0b0af119-74e7-41d1-a51b-b01f1416a233,baf5e60f-a4f0-4caf-9ad6-ef86f815af58,4339e725-41fc-465d-a1ce-740114715493,landslide,2020-12-06,142.0,5,True,21.9,1.3,2,6.9
091156d5-6311-4c5c-972e-c4681e512504,87f40b80-5116-416c-b110-5fe8f5441c5c,4339e725-41fc-465d-a1ce-740114715493,traffic_jam,2020-12-06,76.8,5,True,29.3,1.7,7,4.0
fdbd0c85-a100-4b38-9874-ebf034d09c1f,e3f81c6e-50da-4330-b27d-7b234f46f634,4339e725-41fc-465d-a1ce-740114715493,road_blocked,2020-12-06,48.5,5,True,,3.0,5,3.4
2c498f68-d5a4-4f12-8e58-fbab70a46aa5,2c060d4b-eeb2-4c45-b611-6c6c0e0dd797,4339e725-41fc-465d-a1ce-740114715493,flood_submersion,2020-12-06,130.8,5,True,,2.2,5,6.9
60061e11-f3fe-4656-854e-46e98ed7199e,0a2ebb9d-af2d-4e8b-8b5f-7fd128b9e021,4339e725-41fc-465d-a1ce-740114715493,landslide,2020-12-06,165.4,5,True,,,7,8.6
1a666cc9-fd5c-437f-a333-33311dba2529,4e650ed0-0eae-4099-86ea-46365d4ad97d,4339e725-41fc-465d-a1ce-740114715493,flood_submersion,2020-12-06,137.4,5,True,,3.8,5,7.5
bd481f01-4a67-44b4-9789-21aa8da828de,327c8418-96f3-4886-b4cb-d44efac58b9f,4339e725-41fc-465d-a1ce-740114715493,traffic_jam,2020-12-06,122.0,5,True,31.5,2.9,5,6.6
3cc9e77e-2882-4bbd-8132-de266508b56f,6a898045-0709-4bd1-a1b1-9a0af404061d,956585f0-992c-46c5-ba97-124b8888d3c4,vehicle_breakdown,2022-12-19,35.0,1,False,,2.9,4,2.2
8e5a1767-7602-454d-96c3-543275fcf576,8e137cfc-a3cf-4210-83db-1f489de9c649,956585f0-992c-46c5-ba97-124b8888d3c4,road_blocked,2022-12-19,23.8,1,False,75.4,,3,2.4
d14ce542-9c89-4f3d-a0d9-36669fc73c2f,1d68c36d-6db2-4653-a32a-5e259a10f36c,956585f0-992c-46c5-ba97-124b8888d3c4,vehicle_breakdown,2022-12-19,5.9,1,True,67.9,0.6,4,1.1
78fcf97f-0b3f-46a8-96d8-e0fd557f2032,83ba4623-254e-4346-b7bd-938804088f42,956585f0-992c-46c5-ba97-124b8888d3c4,vehicle_breakdown,2022-12-19,24.1,1,True,47.6,,2,2.2
7f086242-3d59-4f58-8b2e-b5dc77290a48,e4280b7d-4c22-44ce-9d2a-a77cba6d079b,956585f0-992c-46c5-ba97-124b8888d3c4,vehicle_breakdown,2022-12-19,8.8,1,True,,1.0,6,1.4
2838da70-d788-4d7c-ba31-4e34f2ae650b,dc345bc8-e129-435b-af5a-688c8ec865e3,956585f0-992c-46c5-ba97-124b8888d3c4,flood_submersion,2022-12-19,32.7,1,False,71.6,2.2,4,2.2
70bfddc9-83b5-4393-b4c4-54b48de08c9d,396fa8bf-7b44-4667-86ac-98d2d11d3dbd,956585f0-992c-46c5-ba97-124b8888d3c4,traffic_jam,2022-12-19,24.8,1,False,39.4,,2,1.6
a6e21fbd-5fcf-49d8-8616-12274c6f93c7,313e7947-7d9f-45b7-b4c6-31627782ca75,956585f0-992c-46c5-ba97-124b8888d3c4,road_blocked,2022-12-19,7.2,1,False,,1.3,3,1.6
2751dfe6-c891-4012-8b31-cc1c2bbee819,cffb8bf6-fd2d-4a05-8c57-f3d05c6345b5,956585f0-992c-46c5-ba97-124b8888d3c4,landslide,2022-12-19,26.0,1,True,51.5,1.3,2,2.9
5d4dc755-4900-4409-86e7-9fa0c800ddaf,e83869a3-1073-47f1-a758-e978b617e664,956585f0-992c-46c5-ba97-124b8888d3c4,flood_submersion,2022-12-19,14.3,1,False,78.8,,7,2.0
4076f2a1-0883-4845-be5f-81382e465a64,f42d78d9-2469-4040-8365-c9cc9b156913,6a4c2b8f-d475-43d9-b55f-b1e17834031d,flood_submersion,2020-02-10,21.0,1,True,20.8,,4,2.8
6ead3126-14ba-43e8-95ed-3fc6746afc2d,eda2ea6b-5b7c-432a-9bf5-03aa30d7e7f4,6a4c2b8f-d475-43d9-b55f-b1e17834031d,road_blocked,2020-02-10,10.7,1,True,,3.8,4,1.4
9c717592-7aa6-4a92-9fe1-79510989bff0,d2ddfaf6-03fc-40a5-bda2-e28853b1633e,6a4c2b8f-d475-43d9-b55f-b1e17834031d,vehicle_breakdown,2020-02-10,19.1,1,True,66.2,1.8,4,1.9
231ff77b-fba5-4c4a-9703-af58ff0acd0a,027c18f1-eac8-4387-9a7a-2398111374a5,6a4c2b8f-d475-43d9-b55f-b1e17834031d,vehicle_breakdown,2020-02-10,15.9,1,True,36.5,,2,1.9
237f4efb-1589-4a78-9097-d9ca4145ffcf,7284992d-2165-42d4-b3b8-c0ca6ce88abe,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,bridge_damage,2019-10-25,33.8,1,True,19.7,1.7,5,2.6
c52a74f4-e6b9-4d28-b258-ed7cc6a89bb5,5749735e-fcff-4e53-a5f1-ce78b668c495,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,curfew,2019-10-25,10.1,1,True,49.9,0.9,4,1.0
1af4292c-823a-41f3-8974-33d78d2e998e,c7df7af3-951c-4b18-913e-388ce4032872,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,landslide,2019-10-25,26.9,1,True,,,3,1.8
c72cdd96-3242-4964-be2e-d9e2642a297c,d7a656f9-0b39-490d-a08c-619ae0b80d54,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,curfew,2019-10-25,23.7,1,True,,,4,2.1
f10ef29e-3e51-45bb-bc32-8e4b25d78512,f3e5d989-207f-4863-bb9e-4401df97b930,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,vehicle_breakdown,2019-10-25,12.6,1,False,24.4,,7,2.4
0cd183c9-820b-4b57-8561-33866273f3fb,ad2605e8-b2b6-4afd-8787-e7e6353d66a6,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,curfew,2019-10-25,30.5,1,True,40.9,,3,2.0
c56e89ac-8cfc-4c52-a2df-381c6c9b7afe,b4c87a53-31bd-4b85-916a-ab141f2efa0c,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,curfew,2019-10-25,14.1,1,False,18.6,,2,1.9
a79cd4b4-464b-486b-961a-88a0d157553b,3bc2fa1b-3843-4172-a212-d00e523e1a41,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,vehicle_breakdown,2019-10-25,12.0,1,True,41.9,,4,1.1
b758b6ee-3809-4147-9afe-c77296ff67bc,de914fb3-6a12-44e9-9dc8-bdbd9ea80abb,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,vehicle_breakdown,2019-10-25,17.3,1,False,75.8,1.0,1,1.7
265f96cf-d0a4-4c4f-b111-5bedd347af91,856d4b0c-f8a3-4c11-a9d1-65c56e2190d6,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,traffic_jam,2019-10-25,33.4,1,False,22.7,2.0,1,2.2
dd05c47b-0916-4e8b-948a-f662bc62c50d,ee6b0630-01ff-4709-9cdd-5c1f95815b75,d1683ea5-7387-468b-a9cd-9f0dffd84bf4,traffic_jam,2019-10-25,6.4,1,True,60.8,0.5,5,1.8
