item_id,name,category,criticality,daily_consumption_normal,daily_consumption_disaster,disaster_surge_category
a3a6fd5e-5cf1-48c7-87c5-3d4c77532e95,Surgical Stapler Linear 60mm [Variant-142],surgical,high,25.4,85.8,surgical
0a380a3c-c9c7-4a06-97bc-e64fc5389507,Visitor Gown [Variant-143],consumable,low,45.7,143.3,general
a31961e1-9685-4716-bbc9-1b484f31c18a,Adhesive Plaster Strip [Variant-144],consumable,low,35.8,83.8,general
0037e4d0-f537-44b4-86a8-c13e4f075c36,PPE Full Body Suit [Variant-145],consumable,high,13.9,35.8,general
347e4a1b-61f0-477e-9059-0bc89c8b0f28,Ceftriaxone Injection [Variant-146],medicine,life_critical,5.6,11.9,trauma
7510a404-3f48-41df-979f-aa845b60f8d6,Labetalol Injection [Variant-147],medicine,life_critical,5.4,11.8,trauma
b421d7e4-7e5f-433c-9a37-709ba980ca2b,Pest Control Spray [Variant-148],consumable,low,24.9,52.6,general
3832c165-de5a-4564-b51b-89b5d9646cc3,Ophthalmoscope [Variant-149],equipment,medium,28.2,87.3,general
4813291d-35cf-4805-aee2-c438422350f3,Urinary Drainage Bag 2L [Variant-150],consumable,high,12.1,43.5,general
560da144-6871-4c56-9a8a-a9111e6f4b0f,Protamine Sulphate [Variant-151],medicine,life_critical,10.9,43.4,trauma
c1acb2e6-0969-484c-b3d3-0245e12ce19d,Atropine Sulphate Injection [Variant-152],medicine,life_critical,3.3,12.1,trauma
042a7c51-aee3-4d91-8c6d-d5b5bcf27c5d,Ondansetron 4mg Tablet [Variant-153],medicine,medium,39.3,148.3,general
8b957220-7675-4221-8e9d-49045b51dff2,Blood Warmer Set [Variant-154],equipment,life_critical,6.2,20.9,trauma
f9f72ce8-ee43-4367-b22c-78d9e0f335f6,First Aid Box (Refill) [Variant-155],consumable,low,18.4,50.3,general
ddfc0e0f-2ea0-4cb4-900f-4598c2a33a5a,Suture Nylon 4-0 (Box) [Variant-156],surgical,high,34.3,100.3,surgical
9c68e55c-c8fe-4193-83f1-665410865113,Phenobarbitone Injection [Variant-157],medicine,high,34.4,86.1,general
8bc88b85-8c4f-4878-8e56-f94beac3b3e2,Transport Media Swab [Variant-158],consumable,medium,36.4,83.7,general
0ce5eb53-e4d2-407c-9874-d43e29815925,Oral Rehydration Salt Sachets [Variant-159],medicine,low,47.8,108.4,general
bcd7fff8-d59e-4b06-a419-e2e77ead9e51,Artery Forceps (Box 12) [Variant-160],surgical,medium,72.3,267.2,surgical
ddb0b013-5136-46d6-968d-de0e7e4bc6c4,Itch Relief Cream 30g [Variant-161],medicine,low,36.4,73.4,general
3710cf42-cfdb-43b2-8f34-2847e8ecce1b,Vasopressin Injection [Variant-162],medicine,life_critical,1.8,6.3,trauma
3bd23cc4-4123-4ffa-bcca-56a345f44a21,Central Venous Catheter Kit [Variant-163],surgical,life_critical,9.7,33.9,trauma
44001682-7bac-42c2-8c93-a3fee008788f,Hydrocortisone Injection [Variant-164],medicine,life_critical,8.4,26.7,trauma
9c0f0f96-76e3-4199-8d67-ee4c8da93f3d,Metoclopramide Injection [Variant-165],medicine,high,13.1,26.5,general
8653b6de-1c14-420b-a815-17479416fa34,Stool Softener (Lactulose) [Variant-166],medicine,low,17.3,68.9,general
e141ec0d-81a0-4303-b855-b3d0cb148654,Platelet Concentrate [Variant-167],medicine,life_critical,6.2,13.9,trauma
a68bf00b-6ff1-4b3e-855e-5857e8d1f9fc,Sertraline 50mg Tablet [Variant-168],medicine,medium,42.8,136.7,general
6caf9022-5b9b-42d7-9d23-0ee433d9d201,Marker Pen Box [Variant-169],consumable,low,18.0,68.1,general
f20c11e0-9d60-4488-993c-095ba58e9f02,Oral Rehydration Salt Sachets [Variant-170],medicine,low,51.5,128.5,general
12ade995-7de6-4dd5-8f4c-404e97c58f2d,Ondansetron Injection [Variant-171],medicine,high,35.3,93.9,general
