delivery_id,order_id,supplier_id,item_id,expected_date,actual_date,delay_days,delay_reason,season,created_at
2bbec379-9b4f-4746-9a74-d0e1a00654a5,f17a3cb1-2c41-4410-8048-22800ac7dec1,bb566f94-e52c-4412-a82b-d8421628fdce,7f642993-84f6-44cb-95b2-2028eb22f5ba,2025-11-18,2025-11-18,0,,post_monsoon,2026-05-14T19:49:36.393831
40882fbb-452f-472d-b073-f044cdc7030a,f6f2ebc8-8263-4296-bcfd-514579a4ce64,920beb94-392d-4d45-99e8-14ec69798aa6,9055b84b-3a03-4f29-9045-3fd59cc9f5d0,2025-09-21,2025-09-21,0,,monsoon,2026-05-14T19:49:36.393851
3ec97b9b-6d8e-45f8-8c42-81a676b9f6de,42c6b085-158a-4e36-9452-c4ef6ab3c63a,ad47af14-149b-4b9c-b2f5-cb3f3e91b52f,10dad2ad-1647-43b3-809a-b20dd7d488b4,2025-10-19,2025-10-19,0,,post_monsoon,2026-05-14T19:49:36.393871
4fa1ee23-1049-4f26-98c2-a4cd897858c3,68602243-ad4a-428a-b808-daa187035b31,920beb94-392d-4d45-99e8-14ec69798aa6,bc3dd140-7195-4618-9a27-4e4bbe66a3ad,2025-11-30,2025-11-30,0,,post_monsoon,2026-05-14T19:49:36.393891
31ccf41a-4283-491d-a9a2-6125d4d89fdb,31b72dab-73a3-4dee-bc96-8d47d8f01140,45e53695-1506-4f45-b5b7-cb31c4797e0e,fe94d45c-847d-44e7-a34d-6887fd98847a,2025-11-13,2025-11-13,0,,post_monsoon,2026-05-14T19:49:36.393911
0842de22-60a3-413a-a5fc-315623f3264b,f4a3ee1e-5820-435e-99ca-67b33263bc07,ad47af14-149b-4b9c-b2f5-cb3f3e91b52f,613f1902-2368-4b07-9b0b-0ed941f8ca3f,2025-10-24,2025-10-24,0,,post_monsoon,2026-05-14T19:49:36.393930
0b2736c3-b63b-4991-aead-915d53b5f70d,39c72711-7c83-48f5-b2e6-765b84f0ee63,417f137f-a65d-40bf-8361-9a2bbab8b9a2,e1058a27-65a5-4a68-b2d2-a145cff39651,2026-01-24,,0,,winter,2026-05-14T19:49:36.393948
0335ac08-ae5e-4ee3-9842-b1f4cc8004a1,3be9ee55-c549-4d68-8295-4cf0e2a6f418,b1208dde-8863-4c1f-a1cc-6c65878f8316,4868a320-8a6d-4b5f-b122-0a9a6621fb37,2025-08-17,2025-08-17,0,,monsoon,2026-05-14T19:49:36.393967
530ae0b6-b082-4f87-98b9-2afb3b02db8f,3564835f-e2dd-489b-8c8c-9ac52d855b97,f843db1e-eb10-4099-ba26-42c3c384c6e7,70a64c46-c46c-42ac-b6a4-d928e1c43cd3,2025-06-20,,0,,monsoon,2026-05-14T19:49:36.393985
0b89f248-9ee3-45df-ae28-97b6862f1205,84a6e516-806b-4498-8339-ee07aa33e109,6f176354-1523-437d-917c-9fcf909ed0bc,c2c71b8a-a448-45f4-8dd3-6881aea204a0,2026-02-15,2026-02-15,0,,winter,2026-05-14T19:49:36.394004
3296feeb-3b3a-4cda-b28f-ad50fc6a6866,960b6823-fe7f-4317-976e-ee6710eef1ed,6f176354-1523-437d-917c-9fcf909ed0bc,b89f4757-7b13-4010-8fa0-a950d6ef0520,2025-06-29,2025-07-02,3,stock_shortage,monsoon,2026-05-14T19:49:36.394023
8d43976d-0a62-414a-b064-34202a711898,b8432984-b12b-4e10-a27f-d2e735ad84a9,ad47af14-149b-4b9c-b2f5-cb3f3e91b52f,2a8ef62b-0c89-4ac8-91d8-f743e7d9d731,2025-08-01,2025-08-01,0,,monsoon,2026-05-14T19:49:36.394041
1c276278-492f-451c-b6b9-ee902bde0f3a,d1200675-0eee-480e-a795-2dbbad65dbcf,9fb02bc6-4c92-42ba-b82d-09964e7150e0,5f810d20-b641-4084-9fe1-28765a08f313,2025-06-30,2025-06-30,0,,monsoon,2026-05-14T19:49:36.394060
64af2627-4b34-4d80-be60-66ec1127e1f2,de0b914f-8eb7-4a5e-9140-822eef878ba8,29c67ea0-fd8c-4e42-bcab-625e1260e889,26719db9-9b13-4e95-8e10-7eb75055974f,2025-12-13,2025-12-13,0,,winter,2026-05-14T19:49:36.394079
8454ab4b-2ad9-419b-939a-0877c93ecdbc,daeb2a03-65e9-4ee3-8725-235a77036b35,589325e8-ed43-4f59-bec5-160a1c7739e6,b647a3f2-5c0e-4416-9129-31718085fc6f,2025-12-07,,0,,winter,2026-05-14T19:49:36.394097
0b2ce17a-67f6-4100-9250-dd52556f3b8b,dca07de8-ef43-4123-a0b6-8b6fae4bf40a,45e53695-1506-4f45-b5b7-cb31c4797e0e,2d6f9776-25b3-4677-9eb5-7e4e0223a504,2026-04-06,2026-04-05,-1,,summer,2026-05-14T19:49:36.394116
ac8afc4a-28e4-48e2-86d3-8b676fb577bf,4daf5cdc-ff58-43c6-b0a4-5f65b2e5dfc3,417f137f-a65d-40bf-8361-9a2bbab8b9a2,8e9ba15c-46ca-4703-94d1-5a9a8d599f80,2025-08-31,2025-08-31,0,,monsoon,2026-05-14T19:49:36.394135
92b75621-4b75-4774-abd8-3c7eeb4a4a5c,ac8fd109-3c8a-4dde-b1c9-7e906ae089c6,920beb94-392d-4d45-99e8-14ec69798aa6,9055b84b-3a03-4f29-9045-3fd59cc9f5d0,2025-07-29,2025-07-29,0,,monsoon,2026-05-14T19:49:36.394155
c7c1f06e-ddd6-480f-94d8-3c9b247d31d0,28f92bd7-52d0-4033-9d09-906ac97ca3dd,589325e8-ed43-4f59-bec5-160a1c7739e6,26719db9-9b13-4e95-8e10-7eb75055974f,2026-04-15,2026-04-15,0,,summer,2026-05-14T19:49:36.394173
af763eed-5f63-4b2a-a7bd-5eade2995b36,bc05c522-6150-4458-8ce7-a52fcf23840b,ad61084c-5628-45bc-9dbd-f6084b0a5ed2,b24ac878-b31f-4a6e-955a-34153068a0b1,2026-04-05,,1,customs,summer,2026-05-14T19:49:36.394192
9d61df62-27a6-487d-b451-594034608e2f,1a7c294c-8fc0-42f5-80a8-99ca69d04e51,eea54b34-d4ca-4d98-9111-bd08d2c701a7,613f1902-2368-4b07-9b0b-0ed941f8ca3f,2025-10-04,2025-10-04,0,,post_monsoon,2026-05-14T19:49:36.394211
36286368-ac95-46a1-99b1-58ea01bd339f,200d23ab-3c32-4ab0-98d3-563aaf52494d,f843db1e-eb10-4099-ba26-42c3c384c6e7,d785fad3-f7e3-4d41-b77f-59204d378cfc,2025-12-20,2025-12-20,0,,winter,2026-05-14T19:49:36.394230
bbb716b2-64b2-4b6e-a1c8-61adadf4e953,951337fc-48f4-4eae-b3d6-e9fcad380a7f,f6389092-6f95-4c40-8535-08b0c21124a0,ccf12a69-4b18-4456-ae6d-32b2d937a78c,2025-06-27,,0,,monsoon,2026-05-14T19:49:36.394248
2bc3f3b9-4316-41ef-b682-7d1159816ecb,e7325e36-8b81-496a-abf6-7e1ea5496070,17b991fb-513c-4207-ad77-ec0be46f0305,e178916b-c032-42ea-b53a-83c0a730430c,2025-11-02,2025-11-02,0,,post_monsoon,2026-05-14T19:49:36.394267
78095312-b8f0-4872-9f5e-722d7b324504,1daf185d-a6aa-4d28-9172-4ef62c27c326,9fb02bc6-4c92-42ba-b82d-09964e7150e0,00e2e411-489d-47ae-ad54-5c530bb7af07,2025-11-26,2025-11-26,0,,post_monsoon,2026-05-14T19:49:36.394285
753b9265-9a81-4da1-9bb8-62ee3ab2a914,45e73b20-fec4-4ec5-9754-a28240a6d3f1,f843db1e-eb10-4099-ba26-42c3c384c6e7,70a64c46-c46c-42ac-b6a4-d928e1c43cd3,2025-06-14,2025-06-22,8,stock_shortage,monsoon,2026-05-14T19:49:36.394305
60e49262-a2a7-479c-8120-b3fcc72261ce,3a90050c-931c-49da-8c52-6d30ece02027,0ab49c1e-2b76-4773-9b0f-7bb455f376d9,ccf12a69-4b18-4456-ae6d-32b2d937a78c,2026-04-06,2026-04-06,0,,summer,2026-05-14T19:49:36.394323
7211f93c-ddd0-46d4-bc6e-6b8d4186982a,5a7bdd0c-f867-4a80-a897-f8d24c1a6daa,00683dfc-65fe-4a94-b334-4ff169848269,43321739-8331-45ca-a26c-99eaf5248ed9,2025-06-11,2025-06-11,0,,monsoon,2026-05-14T19:49:36.394342
23916348-576f-4f5d-b55f-a0d1366d22e4,7e699bf4-adde-4009-97aa-4b6b72a9b76d,6fe57ad1-2193-4ea6-8291-42ddfb3c9a49,3a8ee060-990f-40a4-ba24-23ce747784cf,2025-06-09,2025-06-09,0,,monsoon,2026-05-14T19:49:36.394360
760cf3b9-1f69-4516-b55e-3e6f6d631f0e,644b651e-4a88-498b-9bdb-2298d317bf5d,f843db1e-eb10-4099-ba26-42c3c384c6e7,d785fad3-f7e3-4d41-b77f-59204d378cfc,2026-01-24,2026-01-24,0,,winter,2026-05-14T19:49:36.394379
ca03ba0b-885f-4744-8e25-05bb8bcbe9c1,b5888185-4258-4d2a-a126-55779ddde8e1,6f176354-1523-437d-917c-9fcf909ed0bc,9e33fd57-802c-46cf-8de6-225f2a6fef06,2026-03-07,,0,,summer,2026-05-14T19:49:36.394397
a3622e0b-c5ef-4c41-b77b-38f2b9382375,e11fa1cc-0244-4618-b01f-3196c4423171,f843db1e-eb10-4099-ba26-42c3c384c6e7,e178916b-c032-42ea-b53a-83c0a730430c,2025-08-12,2025-08-12,0,,monsoon,2026-05-14T19:49:36.394416
be14e192-8361-4840-88ad-61fd6e34cdd1,b4d8eb7d-19db-46d8-a241-1a12f8f9b6b9,f5d30e3b-0fd7-4692-acd8-8f8213a9984a,bc78a363-54cf-4bb5-bdff-9f7ed3efb3a1,2025-07-08,2025-07-08,0,,monsoon,2026-05-14T19:49:36.394434
231058dd-27de-417d-a7b7-1c4496ddc6fd,eddf2818-7ff3-48c5-81eb-e8020a295626,6f176354-1523-437d-917c-9fcf909ed0bc,a51519e9-be41-433b-b8c9-5a86d4275d1e,2025-05-25,2025-05-26,1,stock_shortage,summer,2026-05-14T19:49:36.394454
9fb0f1e0-35de-4f58-afe7-edd5cb1e8ba0,95a87488-17a3-498e-aa0a-9bcf0be5ae72,45e53695-1506-4f45-b5b7-cb31c4797e0e,80529d5d-907b-4629-84f9-8b956af1bd8c,2026-04-25,2026-04-25,0,,summer,2026-05-14T19:49:36.394472
78f00ff9-509e-4d61-aaa3-92ac1ecd1cbe,ad43d05c-1f48-4edb-b810-c95b757b2758,ad61084c-5628-45bc-9dbd-f6084b0a5ed2,482d81a5-76e9-499f-a8b8-6f37eb8cb757,2025-07-08,2025-07-09,1,transport,monsoon,2026-05-14T19:49:36.394492
d90196e6-fbc1-4054-8ae9-ccf95056355b,71918089-7b89-452b-81fe-66d6ae408fa5,920beb94-392d-4d45-99e8-14ec69798aa6,ad0943ad-c637-438f-9661-fe6b21b625f6,2026-01-14,2026-01-13,-1,,winter,2026-05-14T19:49:36.394518
ebc5af84-aa0b-4d61-9fc6-5e2ee5bedcdb,05e15cf7-ddcb-47d3-ad2d-cc611e048b56,0ab49c1e-2b76-4773-9b0f-7bb455f376d9,26719db9-9b13-4e95-8e10-7eb75055974f,2026-02-08,2026-02-08,0,,winter,2026-05-14T19:49:36.394542
d129d0d5-38ea-4887-a2b3-40f6c5fb6bf2,3acbd08d-e0b0-4f09-b70b-9a361587fa5f,589325e8-ed43-4f59-bec5-160a1c7739e6,6cee1fab-054a-4d0d-9781-3982daa1a9cd,2025-12-22,2025-12-22,0,,winter,2026-05-14T19:49:36.394562
75a0a479-f2cd-4f64-a83a-063c05a8523d,8d612635-496f-400c-b3b5-906e897c533f,bb566f94-e52c-4412-a82b-d8421628fdce,bfd701a9-5ee1-408c-864a-c61afff88353,2026-02-04,,0,,winter,2026-05-14T19:49:36.394581
9bc16529-cb8b-4c9f-bab4-a3bb12ae69f4,d95ed078-23c8-4265-b7bc-2bc09dc9970f,bb84cadb-6f5a-43f3-9292-e443a44cfb1d,8349385d-0163-4e73-9b36-5229d034473b,2025-09-15,2025-09-15,0,,monsoon,2026-05-14T19:49:36.394601
c97c9b0e-bc85-41d3-9406-f58006294862,49694bee-155d-4e49-a504-e3e266e61f97,45e53695-1506-4f45-b5b7-cb31c4797e0e,34901ecc-424b-49e2-8442-330c59876f67,2025-08-26,,0,,monsoon,2026-05-14T19:49:36.394621
72d88659-fa19-4ebf-a63a-bb8f8427b72f,a9e93e20-e8de-4154-a72a-691e44018d07,6f176354-1523-437d-917c-9fcf909ed0bc,a51519e9-be41-433b-b8c9-5a86d4275d1e,2025-08-27,2025-08-29,2,stock_shortage,monsoon,2026-05-14T19:49:36.394641
a347e838-b726-44a9-a569-7f1e31beff34,2ebce5f0-a8dc-4483-b395-de9e937499e9,6a58e677-274d-4820-8348-1bb1cae5add1,c8f0649a-61df-463e-bd9c-0970c729a775,2025-11-19,2025-11-22,3,transport,post_monsoon,2026-05-14T19:49:36.394662
cdccc8b7-c48e-48bd-8155-9119ff14f1fe,10849cd7-a27f-453d-a121-8bda770f119e,589325e8-ed43-4f59-bec5-160a1c7739e6,a3a78246-6e84-46ae-ba9c-45b0c57412c0,2026-01-16,,1,customs,winter,2026-05-14T19:49:36.394681
f918913f-89f4-4239-9f1e-f2581969b120,d6ad2ca6-f572-4c11-a4ec-304feb9b2809,bb84cadb-6f5a-43f3-9292-e443a44cfb1d,c8f0649a-61df-463e-bd9c-0970c729a775,2026-03-31,2026-03-31,0,,summer,2026-05-14T19:49:36.394700
8bd3aeae-bc17-4adc-8eaf-8bb44260965a,c5b41188-8c5e-447f-a06c-5d8cfc1d44c1,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,c2c71b8a-a448-45f4-8dd3-6881aea204a0,2025-12-22,2025-12-24,2,transport,winter,2026-05-14T19:49:36.394719
3a3fd2cf-acb3-4aa1-a1dd-5789897912a7,49ca072a-0d1c-4596-b35f-5adeee14f1b6,00683dfc-65fe-4a94-b334-4ff169848269,eab5aaea-d425-419a-9679-b6d0e685b32d,2025-09-22,,0,,monsoon,2026-05-14T19:49:36.394737
132740bc-e595-49bb-ae2e-87cd48247b6b,0883ae14-718e-4782-8d46-d8d55ed82fc4,bb84cadb-6f5a-43f3-9292-e443a44cfb1d,0694a9d4-8be8-40b3-8d84-4c92a13ec43f,2026-01-30,2026-01-30,0,,winter,2026-05-14T19:49:36.394756
1f5d3f11-b08d-4a7d-a8a5-bf50c122167f,46e1ab12-98f4-4ef9-aded-7ef133507aa4,b1208dde-8863-4c1f-a1cc-6c65878f8316,00e2e411-489d-47ae-ad54-5c530bb7af07,2026-03-22,,2,other,summer,2026-05-14T19:49:36.394775
ea04e75f-5023-4dce-89aa-643e34d39402,40753452-6fe9-49cf-aafa-ae2647ec7560,4c75f99b-a7cc-4be7-84c7-c283e4665674,e3cf76ed-9280-497d-931f-6046cfa89558,2025-10-16,2025-10-16,0,,post_monsoon,2026-05-14T19:49:36.394793
c38f1b0b-06d7-41d5-a2fe-9750adf78b98,d272552f-09ae-4c6e-ab9f-067815f615c5,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,32b01f52-ab61-4788-979d-9b4f6d29a345,2025-09-05,,0,,monsoon,2026-05-14T19:49:36.394812
dae8e87f-4978-40e0-a1b9-408706e12ca2,b9f6107d-2b40-428a-9980-9282f9138e24,b1208dde-8863-4c1f-a1cc-6c65878f8316,4868a320-8a6d-4b5f-b122-0a9a6621fb37,2026-03-06,,0,,summer,2026-05-14T19:49:36.394830
a6b54d2a-7d58-4553-831b-8540c1fd50a3,de641cde-a70c-4a2e-91b7-de1dcd3e5d80,920beb94-392d-4d45-99e8-14ec69798aa6,b647a3f2-5c0e-4416-9129-31718085fc6f,2025-10-15,2025-10-15,0,,post_monsoon,2026-05-14T19:49:36.394855
31e6c770-bdab-4e4f-89e4-b6c2f0df964c,085f1d28-4bd6-4fad-833a-5322328071ef,bb566f94-e52c-4412-a82b-d8421628fdce,3a8ee060-990f-40a4-ba24-23ce747784cf,2026-04-13,2026-04-13,0,,summer,2026-05-14T19:49:36.394882
9575cd6f-a7e7-4102-8cfa-9bf7a477691a,e1580ef4-c762-4657-bf83-5116f966120d,589325e8-ed43-4f59-bec5-160a1c7739e6,30342710-f176-489c-a5b9-3a994eab9ac0,2025-10-29,,0,,post_monsoon,2026-05-14T19:49:36.394906
ee8a98a9-cb3b-4aaf-ade8-1067d218d87f,1155ea8a-626b-4658-8ef4-8e4d00e49e80,9fb02bc6-4c92-42ba-b82d-09964e7150e0,6764e923-92a6-40ef-a7c9-351c40a71697,2026-01-07,2026-01-07,0,,winter,2026-05-14T19:49:36.394929
836e465f-eda2-4f92-a1b9-437351f21193,87a471b3-73ce-492a-a71c-01fede4eee29,2f0bb9da-db00-4fe4-aca7-9e6f167bac3a,32b01f52-ab61-4788-979d-9b4f6d29a345,2025-06-18,2025-06-18,0,,monsoon,2026-05-14T19:49:36.394948
cccbffcc-05bd-4272-844f-eeb935aac245,a8fa6dcb-c2a0-43ca-ada2-d89462157192,f6389092-6f95-4c40-8535-08b0c21124a0,43321739-8331-45ca-a26c-99eaf5248ed9,2025-11-15,2025-11-15,0,,post_monsoon,2026-05-14T19:49:36.394966
7a743c25-d116-4328-a43a-bfb5ac8fdbe5,0db7330f-10f2-4def-ac63-e854ea5e9b62,6a58e677-274d-4820-8348-1bb1cae5add1,d58ff740-5495-4cfa-91d5-2af1b2116a6b,2025-06-01,2025-06-01,0,,summer,2026-05-14T19:49:36.394986
a9b24302-c046-438a-b1f2-955489e46d1e,ea115088-28c5-495f-899c-053f9e8fb1c1,6a58e677-274d-4820-8348-1bb1cae5add1,154cd4ae-e9af-4b05-956b-baa83fdfbfc0,2026-04-13,2026-04-13,0,,summer,2026-05-14T19:49:36.395011
537d4a4d-cd76-4fa3-9b2d-22f08afadeb3,d06f233a-1780-4b01-8fac-b84c293a1de3,937267a5-13c4-43fa-9841-18aa7b3116f9,bc78a363-54cf-4bb5-bdff-9f7ed3efb3a1,2026-04-28,2026-04-28,0,,summer,2026-05-14T19:49:36.395031
a346343d-f3da-483a-a47e-c962a3ddd449,8fde240e-97c1-4dea-9c25-f9dbf9001551,ad61084c-5628-45bc-9dbd-f6084b0a5ed2,d97a427d-8f95-4867-a724-5dc31f715e96,2025-08-27,2025-08-27,0,,monsoon,2026-05-14T19:49:36.395050
805f9ce9-428f-47de-b4a9-c050950f9c3e,664df61a-ee6a-426f-bc90-b5975f7d6b14,2c1061e7-77a8-4647-a7c3-1f89f660c7ea,26719db9-9b13-4e95-8e10-7eb75055974f,2025-06-22,2025-06-22,0,,monsoon,2026-05-14T19:49:36.395069
da3251eb-4ef9-4e0a-a551-88b5102c88c4,58658a25-25db-49f0-aaa9-fcce5a9540f4,bb566f94-e52c-4412-a82b-d8421628fdce,f346b852-2858-43d4-825a-03b89a4875c8,2025-11-30,2025-11-30,0,,post_monsoon,2026-05-14T19:49:36.395088
d035efea-0cbf-4539-89ec-44cd6ca5c7de,8d216ba8-089b-4d8b-9a52-47bef5018b4e,0ab49c1e-2b76-4773-9b0f-7bb455f376d9,f6f392b4-c0bd-4731-9681-5649f2f0435f,2025-10-05,2025-10-05,0,,post_monsoon,2026-05-14T19:49:36.395107
57f6d6ba-e9ab-428e-8c82-8fbba2f8cc11,d0a7168d-a9a7-45e9-8ffc-0c1ddfee7f2d,f843db1e-eb10-4099-ba26-42c3c384c6e7,154cd4ae-e9af-4b05-956b-baa83fdfbfc0,2025-09-03,2025-09-03,0,,monsoon,2026-05-14T19:49:36.395126
e6c12cee-110c-44be-b646-9a2e021497a3,32277894-2dbf-4692-a469-be50e42e6fec,6a85f38b-d328-4fa9-9f17-1b268d63f0e9,e89dcc1e-b3c5-45bc-9d3f-f0232c7fbf3d,2025-10-12,2025-10-12,0,,post_monsoon,2026-05-14T19:49:36.395144
f28f0a72-7fee-4e71-a5c1-5a47cf9d1afd,d9cb2d6e-774f-4421-bffa-aa390b4de9e3,31715682-9f21-4349-8ca6-e44a4044d312,154cd4ae-e9af-4b05-956b-baa83fdfbfc0,2025-12-04,2025-12-05,1,stock_shortage,winter,2026-05-14T19:49:36.395164
b4f2f251-fdf4-4cd0-acdd-04086f1e7cf2,27bb8e3f-889e-4577-8a8a-7d51808837b8,f843db1e-eb10-4099-ba26-42c3c384c6e7,ab2ee2cb-59df-46f1-b90c-04c95b951802,2025-07-11,,0,,monsoon,2026-05-14T19:49:36.395182
0d5cf19f-24d8-4ce8-bcc8-66c5999622bd,d8acb293-f6d4-479c-801b-1b90bf541185,f843db1e-eb10-4099-ba26-42c3c384c6e7,6cee1fab-054a-4d0d-9781-3982daa1a9cd,2026-04-25,2026-04-25,0,,summer,2026-05-14T19:49:36.395201
9b2a8be8-0aaf-43e2-8a8d-f3bc05784fc6,5c2fe21e-2f98-4562-8a10-af6a4a4ce7bf,ad61084c-5628-45bc-9dbd-f6084b0a5ed2,4fdd39c8-d338-4210-a947-7d7a18ffd5de,2025-12-30,2026-01-01,2,other,winter,2026-05-14T19:49:36.395221
9f693a71-ad8b-4298-a8b6-0eb1356345f1,3dd7b59f-c823-45eb-b3c7-b7285147b099,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,5dc87cbd-7075-4c32-9d95-3654d75d6836,2025-06-21,2025-06-26,5,transport,monsoon,2026-05-14T19:49:36.395240
1b829e8e-a057-47e3-861b-50a0effa50f3,c03b484f-169d-4955-a667-7c50befbedc7,9fb02bc6-4c92-42ba-b82d-09964e7150e0,a51519e9-be41-433b-b8c9-5a86d4275d1e,2026-03-05,2026-03-05,0,,summer,2026-05-14T19:49:36.395258
c2e1110a-fa42-46db-ac7e-6b4495562124,ca2879a9-b2f7-4c9a-8a56-8c80a2f74268,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,6cee1fab-054a-4d0d-9781-3982daa1a9cd,2026-04-13,2026-04-13,0,,summer,2026-05-14T19:49:36.395278
ffac6462-9ba1-4539-89e4-4cf44544ad50,28326969-2c79-4798-a77a-a3e86d6ec007,f843db1e-eb10-4099-ba26-42c3c384c6e7,d785fad3-f7e3-4d41-b77f-59204d378cfc,2025-07-30,,0,,monsoon,2026-05-14T19:49:36.395296
01f53682-d070-46bc-bf3e-a098ce43840b,eff1f7cc-b588-4824-a3a6-30a838f7c373,bb566f94-e52c-4412-a82b-d8421628fdce,ad0943ad-c637-438f-9661-fe6b21b625f6,2025-11-10,,0,,post_monsoon,2026-05-14T19:49:36.395314
110ec0de-c0df-45c4-83c9-8ba368b61bfb,b47c456f-4b66-40b7-949d-c45d019daf32,589325e8-ed43-4f59-bec5-160a1c7739e6,eab5aaea-d425-419a-9679-b6d0e685b32d,2025-10-24,,0,,post_monsoon,2026-05-14T19:49:36.395339
40316604-f767-4d8a-8da8-db6eeee0b454,5aeb2156-27d3-40c6-9890-b92ad5dfba00,bb84cadb-6f5a-43f3-9292-e443a44cfb1d,bc3dd140-7195-4618-9a27-4e4bbe66a3ad,2026-02-12,2026-02-12,0,,winter,2026-05-14T19:49:36.395420
2171e7ea-ab06-4e3b-af2f-1470e5aece5d,bb8688a7-a946-45b4-ae94-50d1a6960ee1,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,7f642993-84f6-44cb-95b2-2028eb22f5ba,2026-01-04,,0,,winter,2026-05-14T19:49:36.395463
ddfeece7-6794-4b38-b2a3-c7a3c6ed898d,10ae846b-4e1b-41e7-b696-0393b548f2b3,937267a5-13c4-43fa-9841-18aa7b3116f9,4fdd39c8-d338-4210-a947-7d7a18ffd5de,2025-09-11,,0,,monsoon,2026-05-14T19:49:36.395489
2d803232-1c15-4c3f-8522-7d55eaa439b9,542acfd7-3906-43da-a5be-5bc14e25be1c,920beb94-392d-4d45-99e8-14ec69798aa6,b89f4757-7b13-4010-8fa0-a950d6ef0520,2025-10-01,2025-10-01,0,,monsoon,2026-05-14T19:49:36.395512
8d58bf2c-e339-4b5f-83be-de381911485d,807ed819-752a-440f-bf93-93c095fb5aff,b7772cfb-9427-4bf8-94a6-f478bd24d2d1,d97a427d-8f95-4867-a724-5dc31f715e96,2025-05-22,2025-05-22,0,,summer,2026-05-14T19:49:36.395536
3e188afe-22a1-4ebb-8d92-ec357c066d76,ca8361bb-6d84-4ab0-a983-0a873efdaa28,9fb02bc6-4c92-42ba-b82d-09964e7150e0,78e90da9-56fd-4222-b113-62f6b30846bf,2025-05-18,2025-05-18,0,,summer,2026-05-14T19:49:36.395558
362d016a-8f8d-4027-b8c9-38869569ca0d,78306959-5688-48ce-ac1e-42009614281c,6a58e677-274d-4820-8348-1bb1cae5add1,d58ff740-5495-4cfa-91d5-2af1b2116a6b,2025-08-30,2025-09-02,3,stock_shortage,monsoon,2026-05-14T19:49:36.395581
7f54b161-5e4d-42e1-8f23-e33fdbfeb6ac,5be5bbaa-15e0-445c-b717-d2ede89957d1,6f176354-1523-437d-917c-9fcf909ed0bc,eab5aaea-d425-419a-9679-b6d0e685b32d,2025-09-05,2025-09-05,0,,monsoon,2026-05-14T19:49:36.395603
403528c8-86b8-492b-a4ea-4423e9540d40,3dabe366-8f6e-4753-b71d-b858c22e55c1,589325e8-ed43-4f59-bec5-160a1c7739e6,2d6f9776-25b3-4677-9eb5-7e4e0223a504,2025-08-07,2025-08-07,0,,monsoon,2026-05-14T19:49:36.395625
3d1fb888-245b-4616-80ea-cf8d1cac2bd9,82bb1e3c-4591-465a-88b8-70d2cc8e8c13,937267a5-13c4-43fa-9841-18aa7b3116f9,32b01f52-ab61-4788-979d-9b4f6d29a345,2025-09-18,2025-09-22,4,weather,monsoon,2026-05-14T19:49:36.395646
04b5bdc1-17ab-4d31-b862-7bb876836578,77158319-8696-4aa2-93ca-5c70549f36a7,0e9a0cc7-1b53-407b-9caf-2d2d4b1ff0a9,10dad2ad-1647-43b3-809a-b20dd7d488b4,2025-12-05,2025-12-05,0,,winter,2026-05-14T19:49:36.395666
4f0fb02f-f38a-491e-b506-d98586425c35,feaea2db-49f6-4c49-8988-e6326b25660c,f843db1e-eb10-4099-ba26-42c3c384c6e7,af196ed4-4e70-48dd-b379-9975e91f4be8,2025-08-06,,-2,,monsoon,2026-05-14T19:49:36.395686
952d8da5-f03a-4f70-b6e9-9411456a9a1d,74e7a99c-6c4f-4368-885d-7dc322a7261c,920beb94-392d-4d45-99e8-14ec69798aa6,2fd30533-52ca-48b6-ac2d-02278cc46176,2026-04-19,2026-04-19,0,,summer,2026-05-14T19:49:36.395706
3c6325bd-ebf7-466f-bb03-8123a5b9c771,19a86d0f-0239-4972-9a74-85f605b1027b,f6389092-6f95-4c40-8535-08b0c21124a0,78e90da9-56fd-4222-b113-62f6b30846bf,2025-11-30,,0,,post_monsoon,2026-05-14T19:49:36.395726
4f8d16e7-3fb7-46f1-bc7e-dae7583e28f4,d10e95a2-2853-45c2-8a88-2ee43c52d880,0ab49c1e-2b76-4773-9b0f-7bb455f376d9,af196ed4-4e70-48dd-b379-9975e91f4be8,2026-04-08,2026-04-11,3,stock_shortage,summer,2026-05-14T19:49:36.395747
89f8ec83-4faa-4f47-a73c-effd9369fb4f,f013bacc-dead-447d-9e74-61461476abe7,937267a5-13c4-43fa-9841-18aa7b3116f9,036f8bee-072d-408b-a937-af802eb2c4a6,2025-07-04,2025-07-04,0,,monsoon,2026-05-14T19:49:36.395767
8ca52072-a49d-4d25-8c79-62953d907bad,fdf77a9e-68b5-4cdf-9ac7-265f7f21edda,4aca3b60-5012-43c4-abc2-cd144f319367,30342710-f176-489c-a5b9-3a994eab9ac0,2025-07-19,,0,,monsoon,2026-05-14T19:49:36.395788
61960b95-0dd7-46c7-8cae-6dc66e92932f,d9621efa-30e4-4162-951e-83cf33b373ae,00683dfc-65fe-4a94-b334-4ff169848269,b70d6d6e-5e1f-4a16-93e7-72811201e889,2025-07-15,2025-07-15,0,,monsoon,2026-05-14T19:49:36.395815
